InvoiceId|CustomerId|Country|TrackName|GenreId
135|18|USA|Lonely Stranger|6
135|18|USA|Layla|6
135|18|USA|Walkin' Blues|6
136|22|USA|Old Love|6
136|22|USA|Last Cup Of Sorrow|4
136|22|USA|Ashes To Ashes|4
136|22|USA|Home Sick Home|4
136|22|USA|Midlife Crisis|4
136|22|USA|Malpractice|4
137|28|USA|Midnight Cowboy|4
137|28|USA|Star A.D.|1
137|28|USA|King For A Day|1
137|28|USA|Epic|4
137|28|USA|The Morning After|4
137|28|USA|Xote Dos Milagres|7
137|28|USA|Principiando/Decolagem|7
137|28|USA|In Your Honor|1
137|28|USA|Free Me|1
138|37|Germany|Over And Out|1
138|37|Germany|Disenchanted Lullaby|4
138|37|Germany|Hey, Johnny Park!|1
138|37|Germany|Walking After You|1
138|37|Germany|Summer Love|12
138|37|Germany|Come Fly With Me|12
138|37|Germany|Nervosa|7
138|37|Germany|Meu Guarda-Chuva|7
138|37|Germany|Juazeiro|10
138|37|Germany|Lamento Sertanejo|10
138|37|Germany|Estrela (Live)|7
138|37|Germany|Lamento De Carnaval|2
138|37|Germany|Beira Mar|7
138|37|Germany|Straight Out Of Line|3
139|51|Sweden|Holiday|4
140|52|United Kingdom|Boulevard Of Broken Dreams|4
140|52|United Kingdom|Are We The Waiting|4
141|54|United Kingdom|Give Me Novacaine|4
141|54|United Kingdom|Extraordinary Girl|4
142|56|Argentina|Wake Me Up When September Ends|4
142|56|Argentina|Whatsername|4
142|56|Argentina|It's So Easy|1
142|56|Argentina|Out Ta Get Me|1
143|1|Brazil|Think About You|1
143|1|Brazil|Rocket Queen|1
143|1|Brazil|Don't Cry (Original)|1
143|1|Brazil|Back off Bitch|1
143|1|Brazil|Garden of Eden|1
143|1|Brazil|Coma|1
144|7|Austria|Shotgun Blues|3
144|7|Austria|You Could Be Mine|3
144|7|Austria|Deep Waters|2
144|7|Austria|Thinking 'Bout Tomorrow|2
144|7|Austria|Brighter Than a Thousand Suns|1
144|7|Austria|Lord of Light|1
144|7|Austria|Transylvania|3
144|7|Austria|2 Minutes To Midnight|3
144|7|Austria|Wasting Love|3
145|16|USA|Ghost Of The Navigator|1
145|16|USA|Wildest Dreams|13
145|16|USA|Age Of Innocence|13
145|16|USA|Chains Of Misery|1
145|16|USA|05 - Phantom of the Opera|6
145|16|USA|Genghis Khan|13
145|16|USA|The Trooper|3
145|16|USA|Running Free|3
145|16|USA|From Here To Eternity|1
145|16|USA|Heaven Can Wait|1
145|16|USA|Holy Smoke|3
145|16|USA|Where Eagles Dare|3
145|16|USA|Aces High|3
145|16|USA|The Wicker Man|3
146|30|Canada|The Number Of The Beast|1
147|31|Canada|Hallowed Be Thy Name|1
147|31|Canada|Sanctuary|1
148|33|Canada|Moonchild|3
148|33|Canada|Can I Play With Madness|3
149|35|Portugal|Seventh Son of a Seventh Son|3
149|35|Portugal|The Clairvoyant|3
149|35|Portugal|Caught Somewhere in Time|3
149|35|Portugal|Sea of Madness|3
150|39|France|De Ja Vu|3
150|39|France|Gangland|3
150|39|France|The Number Of The Beast|1
150|39|France|Man On The Edge|1
150|39|France|Judgement Of Heaven|1
150|39|France|The Unbeliever|1
151|45|Hungary|The Educated Fool|1
151|45|Hungary|Out Of Sight|14
151|45|Hungary|Get Up (I Feel Like Being A) Sex Machine|14
151|45|Hungary|It's Too Funky In Here|14
151|45|Hungary|Too Young To Die|1
151|45|Hungary|Blow Your Mind|1
151|45|Hungary|Soul Education|14
151|45|Hungary|King For A Day|14
151|45|Hungary|Manifest Destiny|15
152|54|United Kingdom|Rollover D.J.|4
152|54|United Kingdom|Lazy Gun|4
152|54|United Kingdom|Fire|1
152|54|United Kingdom|Highway Chile|1
152|54|United Kingdom|Midnight|1
152|54|United Kingdom|Charles Anjo 45|7
152|54|United Kingdom|Vou Pra Ai|7
152|54|United Kingdom|Onibusfobia|7
152|54|United Kingdom|Papelão|16
152|54|United Kingdom|Hot Rockin'|3
152|54|United Kingdom|Ram It Down|3
152|54|United Kingdom|Sure Know Something|1
152|54|United Kingdom|Rock And Roll All Nite|1
152|54|United Kingdom|Whole Lotta Love (Medley)|1
153|9|Denmark|Dancing Days|1
154|10|Brazil|D'Yer Mak'er|1
154|10|Brazil|No Quarter|1
155|12|Brazil|In The Evening|1
155|12|Brazil|Fool In The Rain|1
156|14|Canada|Carouselambra|1
156|14|Canada|I'm Gonna Crawl|1
156|14|Canada|Rock & Roll|1
156|14|Canada|Stairway To Heaven|1
157|18|USA|When The Levee Breaks|1
157|18|USA|Dazed and Confused|1
157|18|USA|I Can't Quit You Baby|1
157|18|USA|The Lemon Song|1
157|18|USA|Ramble On|1
157|18|USA|Friends|1
158|24|USA|That's The Way|1
158|24|USA|Ten Years Gone|1
158|24|USA|Achilles Last Stand|1
158|24|USA|Tea For One|1
158|24|USA|No Quarter|1
158|24|USA|Música De Trabalho|7
158|24|USA|Dezesseis|7
158|24|USA|O Livro Dos Dias|7
158|24|USA|Indios|7
159|33|Canada|Dezesseis|7
159|33|Canada|American Woman|1
159|33|Canada|Honolulu|7
159|33|Canada|Brumário|7
159|33|Canada|Tudo Bem|7
159|33|Canada|Pseudo Silk Kimono|1
159|33|Canada|White Feather|1
159|33|Canada|De Noite Na Cama|7
159|33|Canada|O Xote Das Meninas|7
159|33|Canada|Seek And You Shall Find|14
159|33|Canada|Heavy Love Affair|14
159|33|Canada|Shakes and Ladders|1
159|33|Canada|Nothing Else Matters|3
159|33|Canada|Last Caress/Green Hell|3
160|47|Italy|Motorbreath|3
161|48|Netherlands|Jump In The Fire|3
161|48|Netherlands|(Anesthesia) Pulling Teeth|3
162|50|Spain|Phantom Lord|3
162|50|Spain|Seek & Destroy|3
163|52|United Kingdom|Ain't My Bitch|3
163|52|United Kingdom|The House Jack Built|3
163|52|United Kingdom|King Nothing|3
163|52|United Kingdom|Bleeding Me|3
164|56|Argentina|Mama Said|3
164|56|Argentina|Battery|3
164|56|Argentina|Disposable Heroes|3
164|56|Argentina|Fuel|3
164|56|Argentina|Better Than You|3
164|56|Argentina|Where The Wild Things Are|3
165|3|Canada|Ride The Lightning|3
165|3|Canada|The Call Of Ktulu|3
165|3|Canada|My World|3
165|3|Canada|Blackened|3
165|3|Canada|The Frayed Ends Of Sanity|3
165|3|Canada|My Ship|2
165|3|Canada|I Don't Wanna Be Kissed (By Anyone But You)|2
165|3|Canada|A Noite Do Meu Bem|7
165|3|Canada|Brasil|7
166|12|Brazil|Saudade Dos Aviões Da Panair (Conversando No Bar)|7
166|12|Brazil|Caso Você Queira Saber|7
166|12|Brazil|Dance|3
166|12|Brazil|Aos Leões|16
166|12|Brazil|Demorou!|16
166|12|Brazil|Home Sweet Home|3
166|12|Brazil|Intro|1
166|12|Brazil|Scentless Apprentice|1
166|12|Brazil|In Bloom|1
166|12|Brazil|On A Plain|1
166|12|Brazil|Mundaréu|1
166|12|Brazil|Nossa Gente (Avisa Là)|7
166|12|Brazil|Revolta Olodum|7
166|12|Brazil|Vai Valer|7
167|26|USA|Nebulosa Do Amor|7
168|27|USA|Caleidoscópio|7
168|27|USA|Trac Trac|7
169|29|Canada|Mensagen De Amor (2000)|7
169|29|Canada|La Bella Luna|7
170|31|Canada|Uma Brasileira|7
170|31|Canada|Saber Amar|7
170|31|Canada|O Amor Nao Sabe Esperar|7
170|31|Canada|Caleidoscópio|7
171|35|Portugal|Lanterna Dos Afogados|7
171|35|Portugal|Meu Erro|7
171|35|Portugal|Selvagem|7
171|35|Portugal|Bark at the Moon|1
171|35|Portugal|Mama, I'm Coming Home|1
171|35|Portugal|Believer|3
172|41|France|Iron Man|3
172|41|France|Shining In The Light|1
172|41|France|Heart In Your Hand|1
172|41|France|United Colours|10
172|41|France|Miss Sarajevo|10
172|41|France|Theme From The Swan|10
172|41|France|Women In Uniform|1
172|41|France|Corduroy|1
172|41|France|MFC|1
173|50|Spain|F*Ckin' Up|1
173|50|Spain|Gone|4
173|50|Spain|Ghost|1
173|50|Spain|Arc|1
173|50|Spain|Porch|1
173|50|Spain|W.M.A.|1
173|50|Spain|Jah Seh No|8
173|50|Spain|Crystal Ball|8
173|50|Spain|Brain Damage|1
173|50|Spain|O Bicho Tá Pregando|17
173|50|Spain|Bohemian Rhapsody|1
173|50|Spain|Somebody To Love|1
173|50|Spain|We Are The Champions|1
173|50|Spain|My Melancholy Blues|1
174|5|Czech Republic|Untitled|4
175|6|Czech Republic|How The West Was Won And Where It Got Us|1
175|6|Czech Republic|The Wake-Up Bomb|1
176|8|Belgium|Undertow|1
176|8|Belgium|Leave|1
177|10|Brazil|Bittersweet Me|1
177|10|Brazil|Binky The Doormat|1
177|10|Brazil|So Fast, So Numb|1
177|10|Brazil|Electrolite|1
178|14|Canada|Endgame|4
178|14|Canada|Country Feedback|4
178|14|Canada|Talk About The Passion|4
178|14|Canada|Green Grow The Rushes|4
178|14|Canada|I Believe|4
178|14|Canada|It's The End Of The World As We Know It (And I Feel Fine)|4
179|20|USA|Puteiro Em João Pessoa|4
179|20|USA|O Dia Em Que A Terra Parou|1
179|20|USA|Todo Mundo Explica|1
179|20|USA|Rock Das Aranhas (Ao Vivo) (Live)|1
179|20|USA|I Could Have Lied|4
179|20|USA|Naked In The Rain|4
179|20|USA|By The Way|1
179|20|USA|Can't Stop|1
179|20|USA|On Mercury|1
180|29|Canada|Californication|1
180|29|Canada|Road Trippin'|1
180|29|Canada|Closer To The Heart|1
180|29|Canada|Persuasion|1
180|29|Canada|Funky Piano|1
180|29|Canada|Stars|1
180|29|Canada|Três Lados|1
180|29|Canada|Ali|1
180|29|Canada|Um Dia Qualquer|1
180|29|Canada|My Mistake|4
180|29|Canada|Soot & Stars|4
180|29|Canada|Bullet With Butterfly Wings|4
180|29|Canada|Real Love|4
180|29|Canada|Rusty Cage|1
181|43|France|Starburst|2
182|44|Finland|Heliopolis|2
182|44|Finland|It Doesn't Matter|2
183|46|Ireland|End Of Romanticism|2
183|46|Ireland|Crossfire|6
184|48|Netherlands|Let Me Love You Baby|6
184|48|Netherlands|Travis Walk|6
184|48|Netherlands|Scratch-N-Sniff|6
184|48|Netherlands|Riviera Paradise|6
185|52|United Kingdom|No Memory|1
185|52|United Kingdom|Piece Of Pie|1
185|52|United Kingdom|Where The River Goes|1
185|52|United Kingdom|Cigaro|3
185|52|United Kingdom|Question!|3
185|52|United Kingdom|The Sun Road|1
186|58|India|Chaos-Control|1
186|58|India|Cursed Diamonds|6
186|58|India|High Head Blues|6
186|58|India|Hard To Handle|6
186|58|India|(White Man) In Hammersmith Palais|4
186|58|India|Bankrobber|4
186|58|India|Rock The Casbah|4
186|58|India|Breathe|1
186|58|India|True Believers|1
187|8|Belgium|Love Removal Machine|1
187|8|Belgium|Sweet Soul Sister|1
187|8|Belgium|I Looked At You|1
187|8|Belgium|De Do Do Do, De Da Da Da|1
187|8|Belgium|Time Is On My Side|1
187|8|Belgium|Under My Thumb|1
187|8|Belgium|Saint Of Me|1
187|8|Belgium|You Got Me Rocking|1
187|8|Belgium|Suck On The Jugular|1
187|8|Belgium|Sister Awake|4
187|8|Belgium|Life Line|4
187|8|Belgium|Babylon|4
187|8|Belgium|Boris The Spider|1
187|8|Belgium|Let's See Action|1
188|22|USA|Música No Ar|7
189|23|USA|Salve Nossa Senhora|7
189|23|USA|Você Fugiu|7
190|25|USA|Compadre|7
190|25|USA|Réu Confesso|7
191|27|USA|Gostava Tanto De Você|7
191|27|USA|Não Quero Dinheiro|7
191|27|USA|A Festa Do Santo Reis|7
191|27|USA|Padre Cícero|7
192|31|Canada|Balanço|7
192|31|Canada|Comida|4
192|31|Canada|Os Cegos Do Castelo|4
192|31|Canada|Flores|4
192|31|Canada|Cabeça Dinossauro|4
192|31|Canada|Homem Primata (Vinheta)|4
193|37|Germany|Sonifera Ilha|4
193|37|Germany|Amanhã Não Se Sabe|4
193|37|Germany|Eu E Ela|4
193|37|Germany|Exodus, Pt. 1|19
193|37|Germany|Unfinished Business|18
193|37|Germany|A Day In the Life|18
193|37|Germany|Genesis|19
193|37|Germany|Nothing to Hide|19
193|37|Germany|Distractions|21
194|46|Ireland|Adrift|19
194|46|Ireland|...And Found|19
194|46|Ireland|The Other 48 Days|19
194|46|Ireland|The 23rd Psalm|19
194|46|Ireland|The Long Con|19
194|46|Ireland|The Whole Truth|21
194|46|Ireland|S.O.S.|19
194|46|Ireland|Exodus (Part 2) [Season Finale]|19
194|46|Ireland|The Fly|1
194|46|Ireland|Walk On|1
194|46|Ireland|Spanish Eyes|1
194|46|Ireland|Hallelujah Here She Comes|1
194|46|Ireland|City Of Blinding Lights|1
194|46|Ireland|Mofo|1
195|1|Brazil|All Along The Watchtower|1
196|2|Germany|I Still Haven't Found What I'm Looking for|1
196|2|Germany|Freedom For My People|1
197|4|Norway|Pride (In The Name Of Love)|1
197|4|Norway|Love Rescue Me|1
198|6|Czech Republic|Heartland|1
198|6|Czech Republic|The Star Spangled Banner|1
198|6|Czech Republic|All I Want Is You|1
198|6|Czech Republic|New Year's Day|1
199|10|Brazil|Bad|1
199|10|Brazil|Sweetest Thing|1
199|10|Brazil|All I Want Is You|1
199|10|Brazil|Like A Song...|1
199|10|Brazil|Red Light|1
199|10|Brazil|Babyface|1
200|16|USA|The First Time|1
200|16|USA|Homely Girl|8
200|16|USA|Bring Me Your Cup|8
200|16|USA|Hang 'Em High|1
200|16|USA|Little Guitars (Intro)|1
200|16|USA|Ain't Talkin' 'bout Love|1
200|16|USA|Panama|1
200|16|USA|Can't Stop Loving You|1
200|16|USA|You Really Got Me|1
201|25|USA|Neworld|1
201|25|USA|Primary|1
201|25|USA|Headspace|1
201|25|USA|Tudo Na Mais Santa Paz|7
201|25|USA|Samba Do Jato|7
201|25|USA|Now You're Gone|3
201|25|USA|Faixa Amarela|7
201|25|USA|Sem Essa de Malandro Agulha|7
201|25|USA|Verdade|7
201|25|USA|Diversity Day|19
201|25|USA|Halloween|19
201|25|USA|The Carpet|19
201|25|USA|Gay Witch Hunt|19
201|25|USA|A Benihana Christmas, Pts. 1 & 2|22
202|39|France|How to Stop an Exploding Man|21
203|40|France|Through a Looking Glass|21
203|40|France|Your Time Is Gonna Come|1
204|42|France|Battlestar Galactica, Pt. 2|20
204|42|France|Lost Planet of the Gods, Pt. 1|20
205|44|Finland|The Lost Warrior|20
205|44|Finland|The Gun On Ice Planet Zero, Pt. 1|20
205|44|Finland|The Magnificent Warriors|20
205|44|Finland|The Living Legend, Pt. 1|20
206|48|Netherlands|War of the Gods, Pt. 2|20
206|48|Netherlands|Greetings from Earth, Pt. 2|20
206|48|Netherlands|The Hand of God|20
206|48|Netherlands|Instant Karma|9
206|48|Netherlands|Cold Turkey|9
206|48|Netherlands|Oh, My Love|9
207|54|United Kingdom|Imagine|9
207|54|United Kingdom|[Just Like] Starting Over|9
207|54|United Kingdom|Fairies Wear Boots|1
207|54|United Kingdom|Sabbath, Bloody Sabbath|1
207|54|United Kingdom|Loving You Sunday Morning|1
207|54|United Kingdom|Tease Me Please Me|1
207|54|United Kingdom|Top O' The Morning To Ya|17
207|54|United Kingdom|Guess Who's Back|17
207|54|United Kingdom|Feel It|17
208|4|Norway|Um Lugar ao Sol|15
208|4|Norway|Chega no Suingue|15
208|4|Norway|The Economist|21
208|4|Norway|Din Din Wo (Little Child)|16
208|4|Norway|Something Nice Back Home|21
208|4|Norway|Call Me a Dog|23
208|4|Norway|Safe and Sound|23
208|4|Norway|Disappearing Act|23
208|4|Norway|Shape of Things to Come|23
208|4|Norway|Canon and Gigue in D Major: I. Canon|24
208|4|Norway|Symphony No. 104 in D Major "London": IV. Finale: Spiritoso|24
208|4|Norway|Jupiter, the Bringer of Jollity|24
208|4|Norway|Scheherazade, Op. 35: I. The Sea and Sindbad's Ship|24
208|4|Norway|Two Fanfares for Orchestra: II. Short Ride in a Fast Machine|24
209|18|USA|Rehab|14
210|19|USA|You Know I'm No Good|14
210|19|USA|Me & Mr. Jones|14
211|21|USA|Back to Black|14
211|21|USA|Tears Dry On Their Own|14
212|23|USA|Some Unholy War|14
212|23|USA|You Know I'm No Good (feat. Ghostface Killah)|14
212|23|USA|Intro / Stronger Than Me|9
212|23|USA|F**k Me Pumps|9
213|27|USA|Take the Box|9
213|27|USA|Amy Amy Amy (Outro)|9
213|27|USA|A Midsummer Night's Dream, Op.61 Incidental Music: No.7 Notturno|24
213|27|USA|Symphony No. 3 Op. 36 for Orchestra and Soprano "Symfonia Piesni Zalosnych" \ Lento E Largo - Tranquillissimo|24
213|27|USA|Symphony No. 2: III. Allegro vivace|24
213|27|USA|Metopes, Op. 29: Calypso|24
214|33|Canada|Pini Di Roma (Pinien Von Rom) \ I Pini Della Via Appia|24
214|33|Canada|Balls to the Wall|1
214|33|Canada|Inject The Venom|1
214|33|Canada|Spellbound|1
214|33|Canada|Overdose|1
214|33|Canada|What It Takes|1
214|33|Canada|Deuces Are Wild|1
214|33|Canada|All I Really Want|1
214|33|Canada|You Learn|1
215|42|France|Sea Of Sorrow|1
215|42|France|Real Thing|1
215|42|France|Falando De Amor|2
215|42|France|The Unforgiven|3
215|42|France|Like a Stone|1
215|42|France|The Last Remaining Light|1
215|42|France|Yesterday To Tomorrow|4
215|42|France|C'Mon Everybody|5
215|42|France|Spanish moss-"A sound portrait"-Spanish moss|2
215|42|France|All For You|3
215|42|France|The Begining... At Last|3
215|42|France|N.I.B.|3
215|42|France|Snowblind|3
215|42|France|A Statistic|4
216|56|Argentina|Chemical Wedding|3
217|57|Chile|The Tower|3
217|57|Chile|Killing Floor|3
218|59|India|Gates Of Urizen|3
218|59|India|Trupets Of Jericho|3
219|2|Germany|The Alchemist|3
219|2|Germany|First Time I Met The Blues|6
219|2|Germany|Stone Crazy|6
219|2|Germany|When My Left Eye Jumps|6
220|6|Czech Republic|My Time After Awhile|6
220|6|Czech Republic|Prenda Minha|7
220|6|Czech Republic|Texto "Verdade Tropical"|7
220|6|Czech Republic|Carolina|7
220|6|Czech Republic|Linha Do Equador|7
220|6|Czech Republic|Vida Boa|7
221|12|Brazil|Vai Passar|7
221|12|Brazil|Morena De Angola|7
221|12|Brazil|Meu Caro Amigo|7
221|12|Brazil|Mateus Enter|7
221|12|Brazil|Samba Do Lado|7
221|12|Brazil|Um Satélite Na Cabeça|7
221|12|Brazil|Amor De Muito|7
221|12|Brazil|Banditismo Por Uma Questa|7
221|12|Brazil|Maracatu De Tiro Certeiro|7
222|21|USA|Soldado Da Paz|8
222|21|USA|Pensamento|8
222|21|USA|Falar A Verdade|8
222|21|USA|Eu Também Quero Beijar|8
222|21|USA|Felicidade Urgente|7
222|21|USA|Levada do Amor (Ailoviu)|9
222|21|USA|Communication Breakdown|1
222|21|USA|I Can't Quit You Baby(2)|1
222|21|USA|Advance Romance|1
222|21|USA|Camisa Verde 2001|10
222|21|USA|Mas Que Nada|7
222|21|USA|Mistério da Raça|7
222|21|USA|Tarde Em Itapoã|7
222|21|USA|Um Jantar Pra Dois|7
223|35|Portugal|Whiskey In The Jar|3
224|36|Germany|Tuesday's Gone|3
224|36|Germany|The More I See|3
225|38|Germany|Under Pressure|1
225|38|Germany|I Want It All|1
226|40|France|Innuendo|1
226|40|France|Breakthru|1
226|40|France|Headlong|1
226|40|France|I'm Going Slightly Mad|1
227|44|Finland|The Show Must Go On|1
227|44|Finland|Hard Luck Woman|1
227|44|Finland|Goin' Blind|1
227|44|Finland|I Was Made For Loving You|1
227|44|Finland|Beth|1
227|44|Finland|Plaster Caster|1
228|50|Spain|Playtime|2
228|50|Spain|J Squared|2
228|50|Spain|Basket Case|4
228|50|Spain|Jaded|4
228|50|Spain|Nice Guys Finish Last|4
228|50|Spain|River Song|1
228|50|Spain|Living On Love|1
228|50|Spain|Não Dá Mais Pra Segurar (Explode Coração)|7
228|50|Spain|Eu Apenas Queria Que Voçê Soubesse|7
229|59|India|Um Indio|7
229|59|India|Fora Da Ordem|7
229|59|India|Chão De Estrelas|4
229|59|India|Stormbringer|1
229|59|India|Houses Of The Holy|1
229|59|India|Mangueira|7
229|59|India|Love Of My Life|1
229|59|India|El Farol|1
229|59|India|Um Love|7
229|59|India|Jeru|2
229|59|India|So What|2
229|59|India|Black Satin|2
229|59|India|Blue Rythm Fantasy|2
229|59|India|Bop Boogie|2
230|14|Canada|Onde Anda Você|11
231|15|Canada|Samba Da Volta|11
231|15|Canada|Canto De Ossanha|11
232|17|USA|Formosa|11
232|17|USA|Minha Namorada|11
233|19|USA|Berimbau|11
233|19|USA|Pot-Pourri N.º 2|11
233|19|USA|Carta Ao Tom 74|11
233|19|USA|Pela Luz dos Olhos Teus (Miúcha e Tom Jobim)|7
234|23|USA|Coração do Agreste (Fafá de Belém)|7
234|23|USA|Romaria (Renato Teixeira)|7
234|23|USA|Preciso Apender a Viver Só (Maysa)|7
234|23|USA|Bad Moon Rising|1
234|23|USA|Down On The Corner|1
234|23|USA|Up Around The Bend|1
235|29|Canada|Hey Tonight|1
235|29|Canada|Good Golly Miss Molly|1
235|29|Canada|Don't Look Now|1
235|29|Canada|It's Just A Thought|1
235|29|Canada|Brasil|7
235|29|Canada|Meu Mundo Fica Completo (Com Você)|7
235|29|Canada|Woman Of The World (Ao Vivo)|7
235|29|Canada|Todo Amor Que Houver Nesta Vida|7
235|29|Canada|Socorro|7
236|38|Germany|I Need Love|1
236|38|Germany|Into The Fire|1
236|38|Germany|No One Came|1
236|38|Germany|Hush|1
236|38|Germany|Space Truckin'|1
236|38|Germany|A Touch Away|1
236|38|Germany|Love Conquers All|1
236|38|Germany|You Can't Do it Right (With the One You Love)|1
236|38|Germany|Ramshackle Man|1
236|38|Germany|Two Steps Behind [Acoustic Version]|1
236|38|Germany|Rock Of Ages|1
236|38|Germany|Outbreak|2
236|38|Germany|Álibi|7
236|38|Germany|Oceano|7
237|52|United Kingdom|Dois Pra Lá, Dois Pra Cá|7
238|53|United Kingdom|Casa no Campo|7
238|53|United Kingdom|Romaria|7
239|55|Australia|Me Deixas Louca|7
239|55|Australia|Saudosa Maloca|7
240|57|Chile|Madalena|7
240|57|Chile|Aprendendo A Jogar|7
240|57|Chile|Badge|6
240|57|Chile|Sunshine Of Your Love|6
241|2|Germany|Bell Bottom Blues|6
241|2|Germany|Swing Low Sweet Chariot|6
241|2|Germany|Let It Grow|6
241|2|Germany|Before You Accuse Me|6
241|2|Germany|Nobody Knows You When You're Down & Out|6
241|2|Germany|Alberta|6
242|8|Belgium|Stripsearch|4
242|8|Belgium|She Loves Me Not|4
242|8|Belgium|Caffeine|4
242|8|Belgium|Kindergarten|4
242|8|Belgium|Easy|4
242|8|Belgium|Cuckoo For Caca|1
242|8|Belgium|What A Day|1
242|8|Belgium|Falling To Pieces|4
242|8|Belgium|Woodpecker From Mars|4
243|17|USA|Zeca Violeiro|7
243|17|USA|No Way Back|1
243|17|USA|Still|1
243|17|USA|Razor|1
243|17|USA|Overdrive|4
243|17|USA|My Hero|1
243|17|USA|New York, New York|12
243|17|USA|My Kind Of Town|12
243|17|USA|Bad, Bad Leroy Brown|12
243|17|USA|Zambação|7
243|17|USA|Divirta-Se (Saindo Da Sua)|7
243|17|USA|Assum Preto|10
243|17|USA|Is This Love (Live)|7
243|17|USA|Copacabana (Live)|7
244|31|Canada|Beira Mar|7
245|32|Canada|Sampa|7
245|32|Canada|Parabolicamará|7
246|34|Portugal|Expresso 2222|7
246|34|Portugal|Palco|7
247|36|Germany|Sítio Do Pica-Pau Amarelo|7
247|36|Germany|Faceless|3
247|36|Germany|Make Me Believe|3
247|36|Germany|Re-Align|3
248|40|France|I Am|3
248|40|France|Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home|4
248|40|France|St. Jimmy|4
248|40|France|Letterbomb|4
248|40|France|Welcome to the Jungle|1
248|40|France|Mr. Brownstone|1
249|46|Ireland|Anything Goes|1
249|46|Ireland|Perfect Crime|1
249|46|Ireland|The Garden|1
249|46|Ireland|Civil War|3
249|46|Ireland|Breakdown|3
249|46|Ireland|Don't Cry|3
249|46|Ireland|L'Arc En Ciel De Miles|2
249|46|Ireland|Jacob's Ladder|2
249|46|Ireland|The Pilgrim|1
250|55|Australia|The Trooper|3
250|55|Australia|Iron Maiden|3
250|55|Australia|Bring Your Daughter... To The Slaughter|3
250|55|Australia|Dream Of Mirrors|1
250|55|Australia|Dance Of Death|13
250|55|Australia|Afraid To Shoot Strangers|1
250|55|Australia|Fear Of The Dark|1
250|55|Australia|09 - Iron Maiden|6
250|55|Australia|Purgatory|13
250|55|Australia|Powerslave|3
250|55|Australia|Die With Your Boots On|13
250|55|Australia|The Evil That Men Do|1
250|55|Australia|Hallowed Be Thy Name|1
250|55|Australia|The Assassin|3
251|10|Brazil|Aces High|3
252|11|Brazil|2 Minutes To Midnight|3
252|11|Brazil|Losfer Words|3
253|13|Brazil|Duelists|3
253|13|Brazil|Powerslave|3
254|15|Canada|Intro|3
254|15|Canada|Ghost Of The Navigator|3
254|15|Canada|Wrathchild|3
254|15|Canada|Blood Brothers|3
255|19|USA|Dream Of Mirrors|1
255|19|USA|Iron Maiden|1
255|19|USA|Run To The Hills|1
255|19|USA|The Evil That Men Do|3
255|19|USA|Only the Good Die Young|3
255|19|USA|Heaven Can Wait|3
256|25|USA|Children of the Damned|3
256|25|USA|The Prisoner|3
256|25|USA|The Aftermath|1
256|25|USA|Futureal|1
256|25|USA|Don't Look To The Eyes Of A Stranger|1
256|25|USA|Papa's Got A Brand New Bag Pt.1|14
256|25|USA|Hey America|14
256|25|USA|Living In America|14
256|25|USA|Hooked Up|1
257|34|Portugal|Planet Home|14
257|34|Portugal|Deeper Underground|14
257|34|Portugal|Journey To Arnhemland|15
257|34|Portugal|Radio Song|4
257|34|Portugal|Red House|1
257|34|Portugal|Hey Joe|1
257|34|Portugal|Always With Me, Always With You|1
257|34|Portugal|Mama Africa|7
257|34|Portugal|Santa Clara Clareou|7
257|34|Portugal|Encontrar Alguém|7
257|34|Portugal|No Futuro|16
257|34|Portugal|Cafezinho|16
257|34|Portugal|You've Got Another Thing Comin'|3
257|34|Portugal|Comin' Home|1
258|48|Netherlands|Rock And Roll All Nite|1
259|49|Poland|Immigrant Song|1
259|49|Poland|Heartbreaker|1
260|51|Sweden|Black Dog|1
260|51|Sweden|Stairway To Heaven|1
261|53|United Kingdom|That's The Way|1
261|53|United Kingdom|Thank You|1
261|53|United Kingdom|Poor Tom|1
261|53|United Kingdom|Walter's Walk|1
262|57|Chile|Wearing And Tearing|1
262|57|Chile|The Crunge|1
262|57|Chile|The Ocean|1
262|57|Chile|Hot Dog|1
262|57|Chile|Black Dog|1
262|57|Chile|Misty Mountain Hop|1
263|4|Norway|You Shook Me|1
263|4|Norway|How Many More Times|1
263|4|Norway|Living Loving Maid (She's Just A Woman)|1
263|4|Norway|Celebration Day|1
263|4|Norway|Bron-Y-Aur Stomp|1
263|4|Norway|Night Flight|1
263|4|Norway|For Your Life|1
263|4|Norway|Rock & Roll|1
263|4|Norway|Stairway To Heaven|1
264|13|Brazil|Aloha|7
264|13|Brazil|Será|7
264|13|Brazil|Pais E Filhos|7
264|13|Brazil|Rock And Roll Is Dead|1
264|13|Brazil|I Belong To You|1
264|13|Brazil|Casa|7
264|13|Brazil|A Cura|7
264|13|Brazil|Sereia|7
264|13|Brazil|Heart Of Lothian: Wide Boy / Curtain Call|1
264|13|Brazil|Cérebro Eletrônico|7
264|13|Brazil|A Menina Dança|7
264|13|Brazil|You've Been A Long Time Coming|14
264|13|Brazil|Abraham, Martin And John|14
264|13|Brazil|Everything I Need|1
265|27|USA|Nothing Else Matters|3
266|28|USA|Of Wolf And Man|3
266|28|USA|The God That Failed|3
267|30|Canada|The Struggle Within|3
267|30|Canada|The Small Hours|3
268|32|Canada|Crash Course In Brain Surgery|3
